id,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
839116064639086830,100%,100%,f,t,Entire serviced apartment,Entire home/apt,9,1 bath,3.0,5.0,"$1,244.00",1.0,1125.0,12,31,60,333,2,2,2,2.5,2.5,4.5,4.0,1.5,2.5,2.5,2.0
836264508436653628,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$1,696.00",1.3,1125.0,23,53,83,358,4,4,4,4.0,4.25,4.75,3.75,4.25,4.75,4.25,4.0
839117894538724928,100%,97%,f,t,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,$963.00,2.0,1125.0,28,58,88,363,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836264799320368785,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$1,746.00",1.3,1125.0,26,56,86,361,3,3,3,4.0,4.0,5.0,3.67,4.33,4.67,4.0,3.0
837934815701391073,100%,83%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$737.00,1.0,1125.0,20,50,80,354,4,4,4,3.75,4.0,4.5,4.75,5.0,4.5,3.75,4.0
837935342409377382,100%,50%,f,t,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,$469.00,5.0,1107.1,30,60,90,365,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
839125649020261916,100%,100%,t,t,Entire rental unit,Entire home/apt,12,4 baths,4.0,8.0,"$5,463.00",1.0,342.4,27,57,87,89,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2.0
839125704676160116,100%,97%,f,t,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,"$1,243.00",2.0,365.0,24,54,84,359,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
837967883212288302,100%,99%,f,t,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,2.0,"$1,950.00",2.0,1125.0,23,53,83,349,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836298660217859679,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,543.00",1.0,365.0,0,0,21,111,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
839128419075581185,100%,100%,f,t,Entire serviced apartment,Entire home/apt,7,1 bath,3.0,4.0,"$1,209.00",1.0,1125.0,21,51,81,354,3,3,3,2.33,2.67,3.0,2.67,2.33,3.33,3.0,3.0
839129948977199508,100%,100%,f,t,Entire serviced apartment,Entire home/apt,9,1 bath,3.0,5.0,"$1,099.00",1.0,1125.0,22,39,69,342,2,2,2,3.0,2.5,3.5,3.0,2.5,4.0,3.5,2.0
839132433356612429,100%,100%,f,t,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,4.0,"$1,133.00",1.0,1125.0,25,50,80,353,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
836302938835193482,100%,100%,f,t,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,$503.00,2.0,15.0,0,2,14,14,0,0,0,,,,,,,,
836316560679548044,100%,95%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$399.00,1.0,365.0,20,50,54,54,4,4,4,4.0,4.0,5.0,4.75,4.25,3.75,3.75,4.0
837973224391158061,100%,100%,f,t,Entire condo,Entire home/apt,6,1.5 baths,3.0,5.0,"$1,200.00",2.0,31.0,17,47,77,352,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
839135096016115752,100%,100%,f,t,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,4.0,"$1,133.00",1.0,1125.0,25,55,85,358,2,2,2,2.0,1.5,3.5,3.0,1.0,4.0,2.0,2.0
839135885510755959,100%,100%,f,t,Entire serviced apartment,Entire home/apt,7,1 bath,2.0,4.0,"$1,172.00",1.0,1125.0,15,45,75,348,1,1,1,4.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0
837998154690450782,100%,100%,f,t,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,"$2,000.00",2.0,90.0,18,48,78,353,0,0,0,,,,,,,,
836326435459028985,100%,83%,f,t,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,$490.00,1.0,1125.0,0,15,45,319,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
839139198945970279,100%,100%,f,t,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,4.0,"$1,176.00",1.0,1125.0,8,38,68,341,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0
838014355365580242,100%,92%,f,t,Private room in home,Private room,1,1 shared bath,1.0,1.0,$250.00,3.0,365.0,16,46,76,351,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
838021338431153354,100%,92%,f,t,Private room in home,Private room,2,1 shared bath,1.0,1.0,$300.00,3.0,365.0,18,44,74,349,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
839141573491830528,100%,100%,f,t,Entire serviced apartment,Entire home/apt,7,1 bath,2.0,4.0,"$1,176.00",1.0,1125.0,19,49,79,352,1,1,1,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0
838025702644244200,100%,92%,f,t,Private room in home,Private room,1,1 shared bath,1.0,1.0,$200.00,3.0,1125.0,0,27,57,332,1,1,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0
838028948452340711,100%,92%,f,t,Private room in home,Private room,2,1 private bath,1.0,1.0,$350.00,3.0,365.0,0,0,11,286,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836362166640170028,100%,,f,t,Entire home,Entire home/apt,6,1 bath,1.0,3.0,$848.00,1.0,365.0,29,59,89,364,0,0,0,,,,,,,,
839175177014909842,100%,100%,f,t,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,$520.00,2.0,365.0,10,40,70,341,0,0,0,,,,,,,,
836366092285362554,100%,99%,t,t,Entire condo,Entire home/apt,7,1 bath,2.0,3.0,$750.00,1.0,365.0,14,29,58,331,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
836371085737435896,97%,94%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$1,200.00",1.0,365.0,30,60,90,365,0,0,0,,,,,,,,
836381390290392522,100%,100%,t,t,Entire rental unit,Entire home/apt,10,2 baths,2.0,5.0,$479.00,1.0,365.0,4,4,4,34,0,0,0,,,,,,,,
836390918382933608,97%,94%,f,t,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"$1,017.00",1.0,365.0,30,60,90,365,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
838034055810816276,100%,92%,f,t,Private room in home,Private room,2,1 private bath,1.0,1.0,$280.00,3.0,365.0,20,20,46,321,0,0,0,,,,,,,,
838042116036720262,100%,100%,t,t,Entire townhouse,Entire home/apt,3,1 bath,1.0,3.0,$500.00,10.0,365.0,0,28,58,333,0,0,0,,,,,,,,
839201212897394187,100%,100%,f,t,Entire condo,Entire home/apt,6,2 baths,2.0,3.0,$800.00,2.0,10.0,7,29,56,122,3,3,3,5.0,5.0,5.0,5.0,5.0,4.67,4.33,3.0
838305076589598563,,50%,f,t,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,"$1,400.00",13.0,150.0,28,58,88,177,0,0,0,,,,,,,,
836426877348553376,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$2,090.00",1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,
839211949463744193,100%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$2,396.00",1.0,1125.0,26,56,86,361,0,0,0,,,,,,,,
836427358997716672,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,234.00",1.0,1125.0,23,53,83,358,1,1,1,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0
838317161114938687,100%,92%,f,t,Private room in home,Private room,4,1 private bath,1.0,2.0,$320.00,3.0,1125.0,0,23,24,261,0,0,0,,,,,,,,
839233040272911186,100%,100%,f,t,Private room in serviced apartment,Private room,2,1 shared bath,2.0,2.0,$383.00,2.0,15.0,28,56,86,361,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836429481297824111,100%,100%,f,t,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,"$1,639.00",1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,
839280107407615371,100%,100%,t,t,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,$232.00,15.0,365.0,16,46,76,351,0,0,0,,,,,,,,
836439521046940235,100%,96%,f,t,Private room in home,Private room,2,1.5 baths,1.0,1.0,$975.00,2.0,1125.0,20,40,70,250,0,0,0,,,,,,,,
838327666379398006,,,f,t,Entire home,Entire home/apt,8,3 baths,3.0,2.0,"$1,520.00",2.0,1125.0,5,14,29,92,0,0,0,,,,,,,,
839281150451055331,100%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$2,411.00",1.0,1125.0,30,60,90,365,1,1,1,5.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0
838334183371340123,100%,98%,f,t,Entire condo,Entire home/apt,8,2 baths,3.0,3.0,"$1,114.00",2.0,1125.0,24,54,84,355,0,0,0,,,,,,,,
838341837451190819,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,166.00",2.0,365.0,28,58,88,177,0,0,0,,,,,,,,
836441101524444723,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,165.00",1.0,1125.0,24,54,84,359,0,0,0,,,,,,,,
839290429239325711,100%,99%,t,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$2,100.00",1.0,1125.0,30,54,84,359,9,9,9,4.22,4.44,5.0,4.89,4.56,5.0,4.56,9.0
836442625264334407,100%,100%,f,t,Private room in serviced apartment,Private room,2,1.5 shared baths,1.0,1.0,$389.00,1.0,1125.0,24,54,84,359,3,3,3,5.0,4.67,5.0,5.0,5.0,4.0,5.0,3.0
836450478478034396,100%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$762.00,1.0,1125.0,25,55,85,360,0,0,0,,,,,,,,
838348907677413410,100%,99%,f,t,Private room in home,Private room,2,1 private bath,1.0,1.0,$746.00,1.0,365.0,25,53,83,358,0,0,0,,,,,,,,
838351411659685127,100%,100%,f,t,Entire condo,Entire home/apt,6,2 baths,3.0,3.0,"$1,999.00",2.0,365.0,16,18,48,323,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
839301397821226856,100%,99%,t,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$2,632.00",1.0,1125.0,24,54,84,358,4,4,4,4.0,4.5,3.75,4.5,4.25,4.75,3.75,4.0
839309346679624566,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,971.00",1.0,365.0,26,56,86,360,0,0,0,,,,,,,,
836450663662787611,100%,100%,f,t,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,"$2,334.00",1.0,1125.0,15,43,73,346,0,0,0,,,,,,,,
839325053139911980,100%,100%,f,t,Entire condo,Entire home/apt,6,2 baths,2.0,3.0,"$1,665.00",3.0,1125.0,12,40,68,158,0,0,0,,,,,,,,
838358226421156929,100%,99%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$2,045.00",1.0,1125.0,15,45,75,350,0,0,0,,,,,,,,
838366951436846547,,,f,t,Room in hotel,Private room,2,1.5 shared baths,1.0,1.0,"$3,505.00",2.0,365.0,30,60,90,364,0,0,0,,,,,,,,
838371021510177742,100%,99%,f,t,Entire rental unit,Entire home/apt,5,3.5 baths,3.0,3.0,"$2,392.00",1.0,1125.0,22,48,78,353,3,3,3,4.67,5.0,4.67,4.67,5.0,5.0,5.0,3.0
838373571208149047,100%,96%,f,t,Entire home,Entire home/apt,16,7.5 baths,7.0,8.0,"$6,400.00",2.0,1125.0,5,25,55,330,0,0,0,,,,,,,,
838377654302749381,100%,100%,f,t,Entire home,Entire home/apt,14,3 baths,7.0,7.0,"$10,711.00",2.9,1125.0,17,46,76,225,0,0,0,,,,,,,,
836454319903001452,100%,100%,t,t,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,"$1,354.00",1.3,1125.0,30,60,90,365,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
839325175799630745,100%,100%,f,t,Private room in hostel,Private room,2,1 bath,1.0,1.0,$961.00,1.1,365.0,29,59,89,364,4,4,4,2.5,2.25,3.5,3.75,3.0,2.75,2.5,4.0
839360493051577503,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,977.00",2.0,365.0,30,60,90,365,0,0,0,,,,,,,,
839364533850546811,100%,83%,t,t,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,$750.00,3.0,1125.0,14,44,74,349,0,0,0,,,,,,,,
836466030150340416,100%,100%,f,t,Private room in home,Private room,2,1 private bath,1.0,2.0,$750.00,1.0,365.0,20,21,49,324,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
838380712162893604,100%,99%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$1,781.00",1.0,1125.0,6,25,55,330,0,0,0,,,,,,,,
838388169316276712,100%,99%,t,t,Entire condo,Entire home/apt,4,1.5 baths,2.0,2.0,"$1,076.00",1.0,365.0,21,51,81,356,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
838395058401456127,100%,99%,f,t,Entire rental unit,Entire home/apt,7,2 baths,3.0,3.0,"$2,525.00",1.0,1125.0,24,50,75,350,0,0,0,,,,,,,,
839838530317130455,100%,95%,f,t,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"$1,032.00",2.0,1125.0,30,60,83,83,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836469246116473527,100%,50%,f,t,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,$734.00,1.0,365.0,29,59,89,364,0,0,0,,,,,,,,
839840490917750272,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2.5 baths,2.0,3.0,"$1,985.00",2.0,1125.0,25,55,85,175,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2.0
836470580705398696,100%,96%,f,t,Private room in home,Private room,2,1 private bath,1.0,1.0,$975.00,2.0,1125.0,7,28,58,238,0,0,0,,,,,,,,
838413079869769984,100%,99%,f,t,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,$735.00,1.0,1125.0,27,57,87,362,3,3,3,5.0,5.0,4.67,5.0,5.0,5.0,4.67,3.0
839861648412256920,100%,100%,t,t,Entire condo,Entire home/apt,3,1 bath,1.0,2.0,"$1,192.00",1.0,365.0,0,29,59,334,0,0,0,,,,,,,,
838428028130575379,100%,99%,f,t,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,$679.00,1.0,1125.0,29,59,89,364,1,1,1,3.0,3.0,5.0,4.0,5.0,5.0,3.0,1.0
839898432677868293,100%,100%,f,t,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,4.0,"$2,706.00",1.0,365.0,10,26,45,289,0,0,0,,,,,,,,
838437108703471300,90%,69%,t,t,Entire condo,Entire home/apt,2,2 baths,2.0,2.0,$557.00,5.0,365.0,0,0,28,303,0,0,0,,,,,,,,
838437712451131625,100%,99%,f,t,Entire rental unit,Entire home/apt,10,5 baths,4.0,5.0,"$5,918.00",1.0,1125.0,8,26,47,309,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0
836522959412341796,100%,100%,f,f,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"$1,362.00",2.0,365.0,23,53,83,357,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836523666757694505,100%,100%,f,t,Entire home,Entire home/apt,5,1 bath,2.0,3.0,$750.00,2.0,100.0,25,55,85,357,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
836530783954464524,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$3,631.00",1.0,365.0,26,56,86,361,0,0,0,,,,,,,,
836610515054819115,100%,100%,f,f,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$1,089.00",1.0,365.0,28,58,88,362,0,0,0,,,,,,,,
838446639730772079,100%,92%,f,t,Private room in home,Private room,1,1 shared bath,1.0,1.0,$250.00,3.0,1125.0,19,49,79,354,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
839910568752388256,100%,97%,t,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,"$1,500.00",3.0,1125.0,0,28,58,333,0,0,0,,,,,,,,
840446654247384798,100%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$355.00,2.0,1125.0,27,57,87,361,0,0,0,,,,,,,,
840518563074102782,100%,100%,t,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$784.00,7.0,1125.0,10,40,70,344,0,0,0,,,,,,,,
836623881286897979,100%,100%,f,f,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"$1,452.00",2.0,365.0,30,60,90,365,1,1,1,2.0,2.0,4.0,5.0,3.0,5.0,2.0,1.0
839913474959061648,100%,100%,f,f,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$1,118.00",1.0,1125.0,0,0,0,53,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
836823478392811496,89%,22%,f,t,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,$160.00,1.0,5.0,1,25,49,139,0,0,0,,,,,,,,
836850368661800362,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,725.00",7.0,360.0,1,30,60,60,0,0,0,,,,,,,,
840530088182041559,100%,100%,f,t,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,$328.00,2.0,1125.0,24,54,84,359,0,0,0,,,,,,,,
840551592247831543,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$2,064.00",2.0,365.0,22,52,81,81,1,1,1,5.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0
839914099372991814,100%,96%,t,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,500.00",30.0,60.0,0,0,9,59,0,0,0,,,,,,,,
840590866484370234,100%,100%,t,t,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,$530.00,1.0,365.0,30,60,90,365,0,0,0,,,,,,,,
836868290267694709,100%,100%,f,t,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,5.0,$792.00,1.0,365.0,26,56,86,361,1,1,1,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0
839969368558075269,100%,100%,f,t,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,$936.00,3.0,1125.0,0,0,28,303,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
836872984914254023,100%,100%,f,t,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"$1,675.00",2.7,1125.0,16,46,76,349,2,2,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
840608827291286572,100%,99%,t,t,Entire rental unit,Entire home/apt,10,1 bath,2.0,4.0,$649.00,1.0,365.0,11,24,54,325,1,1,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0
840005198538888435,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,$960.00,2.0,1125.0,4,12,42,317,0,0,0,,,,,,,,
836903778163282027,100%,93%,f,t,Private room in home,Private room,2,1.5 baths,1.0,1.0,$640.00,2.0,1125.0,21,41,71,346,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
840627904107539375,100%,67%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$600.00,1.0,365.0,16,24,54,329,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
840119712179082841,100%,100%,f,t,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"$1,578.00",2.4,1125.0,26,56,86,361,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
840146710944369005,100%,89%,f,t,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,$300.00,1.0,1125.0,24,40,55,322,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
840633275716649532,50%,,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$650.00,30.0,90.0,20,50,80,170,0,0,0,,,,,,,,
836936116595829127,100%,100%,f,t,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,$254.00,2.0,1125.0,28,58,88,363,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
842105074018217090,100%,100%,f,t,Private room in home,Private room,2,1 shared bath,1.0,1.0,$600.00,1.0,365.0,29,59,89,364,0,0,0,,,,,,,,
840150378934539067,100%,100%,f,t,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"$1,253.00",2.0,1125.0,4,4,4,273,0,0,0,,,,,,,,
842106639648122126,100%,43%,f,t,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,$300.00,2.0,8.0,26,56,85,85,0,0,0,,,,,,,,
840655685402463111,100%,99%,t,t,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"$1,251.00",3.0,365.0,27,57,87,87,0,0,0,,,,,,,,
840165983466750738,100%,100%,t,t,Entire rental unit,Entire home/apt,3,2 baths,1.0,2.0,"$2,876.00",1.0,365.0,9,39,69,344,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2.0
842111415508319040,100%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"$1,841.00",1.0,1125.0,6,36,66,341,0,0,0,,,,,,,,
840418207066938966,100%,86%,t,t,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,$332.00,5.0,365.0,24,54,84,359,0,0,0,,,,,,,,
840696501902174798,100%,100%,f,t,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,"$1,862.00",3.0,365.0,29,59,89,364,0,0,0,,,,,,,,
840424333156629024,100%,98%,f,t,Private room in home,Private room,1,1 shared bath,1.0,4.0,$256.00,1.0,365.0,4,34,64,339,0,0,0,,,,,,,,
840701567516827237,100%,100%,t,t,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,$500.00,1.0,1125.0,20,50,80,355,0,0,0,,,,,,,,
842115898162707911,100%,100%,f,t,Shared room in home,Shared room,6,1 shared bath,1.0,6.0,$200.00,1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,
844092129763519713,98%,97%,f,t,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,"$2,800.00",1.0,365.0,23,53,83,358,0,0,0,,,,,,,,
842143165162305165,100%,100%,f,t,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,$600.00,1.0,365.0,0,26,56,331,0,0,0,,,,,,,,
840712692397132491,100%,80%,f,t,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,$981.00,3.0,1125.0,16,44,74,342,0,0,0,,,,,,,,
840713772289981483,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,$777.00,2.0,1125.0,0,30,60,335,0,0,0,,,,,,,,
844098135030471356,100%,100%,f,f,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,$906.00,2.0,1125.0,11,38,68,343,0,0,0,,,,,,,,
840744880289844167,100%,100%,f,t,Private room in home,Private room,2,2.5 shared baths,1.0,1.0,$423.00,1.0,365.0,30,60,90,365,1,1,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0
844118313505318758,99%,100%,f,t,Entire guesthouse,Entire home/apt,1,1 bath,1.0,1.0,$260.00,1.0,1125.0,27,57,60,283,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
840750870237836989,100%,100%,f,t,Private room in home,Private room,2,2.5 shared baths,1.0,1.0,$350.00,1.0,365.0,23,53,83,358,0,0,0,,,,,,,,
840754535961292760,100%,100%,f,t,Private room in home,Private room,4,2.5 shared baths,1.0,1.0,$417.00,1.0,365.0,27,57,87,362,0,0,0,,,,,,,,
840757004187093714,100%,100%,f,t,Private room in home,Private room,4,2.5 shared baths,1.0,1.0,$431.00,1.0,365.0,27,57,87,362,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
842146382004989770,100%,100%,f,t,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,"$1,747.00",2.1,365.0,27,57,87,361,1,1,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0
842158456106526947,100%,98%,t,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,$719.00,2.0,1125.0,14,42,72,347,1,1,1,3.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0
844155100011776411,95%,100%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$987.00,2.0,365.0,25,55,85,360,0,0,0,,,,,,,,
842175000158745875,100%,100%,f,t,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,"$1,000.00",2.0,1125.0,16,46,76,76,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
844175360104965332,100%,99%,f,t,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"$1,420.00",1.0,1125.0,20,50,80,355,1,1,1,4.0,3.0,5.0,4.0,4.0,5.0,4.0,1.0
842182811907924165,100%,100%,f,t,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,"$1,250.00",2.0,1125.0,0,27,57,147,3,3,3,5.0,5.0,5.0,4.67,5.0,5.0,4.67,3.0
840766658274563192,100%,92%,t,t,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"$1,654.00",4.0,1125.0,24,54,84,103,4,4,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
844180165979284073,100%,100%,f,t,Entire condo,Entire home/apt,5,1 bath,2.0,2.0,"$1,499.00",2.0,1125.0,21,51,81,356,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
840789684867230856,100%,98%,f,t,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$700.00,2.0,365.0,18,48,78,353,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
844197370077882228,97%,94%,f,t,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,"$1,506.00",1.0,365.0,20,50,80,355,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
840810637848957434,100%,98%,t,t,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,$468.00,2.0,365.0,19,22,22,22,0,0,0,,,,,,,,
844197423466049534,100%,100%,t,t,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,"$1,120.00",3.0,1125.0,5,23,53,53,0,0,0,,,,,,,,
844198256575073717,100%,99%,f,t,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,$699.00,1.0,1125.0,17,47,77,352,1,1,1,4.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0
