id,property_type,room_type,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
24256220,Entire home,Entire home/apt,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.8,600.0,10.0,1125.0,25,55,85,360,17.0,3.0,0.0,4.94,4.82,5.0,4.94,4.88,4.76,4.94,0.29
24263910,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,550.0,5.0,1125.0,0,0,0,2,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
24271886,Private room in rental unit,Private room,0.6,0.69,0.0,1.0,2.0,1.0,1.0,1.0,628.0,1.0,15.0,27,57,87,176,33.0,1.0,0.0,4.91,4.91,4.88,4.94,4.94,4.88,4.82,0.55
24042636,Private room in home,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,230.0,1.0,15.0,0,0,2,277,53.0,0.0,0.0,4.85,4.92,5.0,4.92,4.94,4.81,4.83,0.87
23827169,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,1.0,365.0,16,46,49,178,27.0,3.0,0.0,4.96,5.0,4.96,4.96,5.0,5.0,4.93,0.45
24045245,Private room in loft,Private room,0.95,1.0,0.0,1.0,2.0,1.0,1.0,1.0,700.0,3.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24046780,Private room in condo,Private room,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,350.0,2.0,90.0,29,59,89,364,30.0,0.0,0.0,4.9,4.93,4.83,4.86,4.79,5.0,4.97,0.5
24272530,Shared room in rental unit,Shared room,0.6,0.69,0.0,1.0,1.0,1.0,1.0,1.0,413.0,1.0,60.0,28,58,88,363,8.0,0.0,0.0,4.88,4.38,4.63,4.88,4.88,4.63,4.88,0.15
23828570,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,849.0,2.0,1125.0,29,59,89,364,117.0,25.0,2.0,4.85,4.83,4.92,4.81,4.93,4.89,4.84,1.95
24285131,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1496.0,2.0,1125.0,4,12,38,124,204.0,45.0,5.0,4.9,4.93,4.96,4.91,5.0,4.96,4.87,3.59
24285848,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,400.0,3.0,1125.0,0,0,0,0,10.0,0.0,0.0,4.9,5.0,5.0,4.5,5.0,4.9,5.0,0.17
23838491,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,1.0,365.0,17,45,48,174,32.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.54
24286271,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,708.0,2.0,1125.0,11,29,59,149,186.0,38.0,3.0,4.84,4.95,4.89,4.88,4.95,4.84,4.82,3.16
24287835,Entire serviced apartment,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.55,2.0,1424.0,2.0,1125.0,3,20,50,230,47.0,11.0,0.0,5.0,4.96,4.98,4.96,5.0,5.0,4.89,0.78
23838924,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,1.0,365.0,18,44,47,182,52.0,9.0,0.0,4.96,4.96,5.0,5.0,5.0,5.0,4.96,0.86
24290095,Entire rental unit,Entire home/apt,0.89,0.99,0.0,1.0,4.0,1.0,2.0,2.0,1001.0,1.0,1125.0,6,13,27,117,29.8,57.0,1.0,4.41,4.55,4.78,4.57,4.71,4.9,4.47,4.75
23839272,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,1.0,365.0,15,45,48,183,31.0,1.0,0.0,5.0,4.94,4.94,4.87,5.0,4.94,4.97,0.51
23839438,Private room in home,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,2.0,300.0,2.0,10.0,0,0,0,0,5.0,0.0,0.0,5.0,4.75,4.75,5.0,5.0,4.75,5.0,0.08
24294391,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,3.1,1.3,1.5,1.8,5057.0,3.0,1125.0,15,30,53,195,47.0,15.0,1.0,4.79,4.72,4.83,4.79,4.89,4.91,4.77,0.84
24057149,Private room in home,Private room,1.0,0.83,0.0,1.0,1.0,1.0,1.0,1.0,275.0,2.0,1125.0,25,55,85,360,27.0,6.0,1.0,4.89,4.96,4.96,4.93,4.89,4.78,4.85,0.45
24060566,Entire rental unit,Entire home/apt,1.0,0.74,0.0,1.0,2.0,1.0,1.0,1.0,600.0,15.0,1125.0,19,49,79,354,18.0,5.0,1.0,4.5,4.5,4.78,4.44,4.72,4.78,4.39,0.32
23839697,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,1.0,365.0,25,55,58,183,27.0,2.0,1.0,5.0,5.0,4.96,5.0,5.0,5.0,4.93,0.44
23841622,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,7.0,2.0,2.0,4.0,1396.0,2.0,1125.0,8,36,63,233,213.0,52.0,5.0,4.9,4.94,4.97,4.81,4.96,4.99,4.87,3.5
23842322,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,411.0,1.0,1125.0,11,26,56,146,143.0,28.0,2.0,4.57,4.71,4.8,4.41,4.85,4.58,4.56,2.35
24062943,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1323.0,2.0,1125.0,2,13,24,248,139.0,39.0,5.0,4.76,4.83,4.89,4.9,4.86,4.95,4.76,2.31
24084641,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,936.0,6.0,1125.0,10,27,55,55,34.0,3.0,0.0,4.76,4.82,4.85,4.71,4.97,4.94,4.79,0.56
24089317,Entire guest suite,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,409.0,2.0,1125.0,0,0,26,301,33.0,7.0,1.0,4.94,4.94,4.97,4.91,5.0,4.97,4.91,0.55
24097073,Entire rental unit,Entire home/apt,1.0,0.96,0.0,1.0,4.0,2.0,2.0,2.0,2207.0,1.0,1125.0,21,48,78,168,182.0,28.0,5.0,4.59,4.72,4.81,4.66,4.71,4.94,4.74,3.05
24302978,Private room in rental unit,Private room,0.95,0.9,0.0,1.0,2.0,1.0,1.0,1.0,700.0,3.0,120.0,23,53,83,173,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
24303818,Private room in home,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,189.0,8.0,8.0,29,59,89,364,1.0,0.0,0.0,4.8,4.8,4.9,4.75,4.9,4.83,4.71,0.02
24306961,Private room in bed and breakfast,Private room,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,350.0,2.0,16.0,28,58,88,178,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
23855249,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,240.0,1.0,1125.0,6,33,63,153,124.0,32.0,1.0,4.98,4.97,4.98,4.99,5.0,4.74,4.97,2.04
24307368,Private room in condo,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,500.0,7.0,7.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24307471,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,665.0,60.0,1125.0,12,26,26,96,6.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0.11
23857115,Entire rental unit,Entire home/apt,1.0,0.9,1.0,1.0,7.0,1.0,3.0,5.0,1434.0,2.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24310926,Entire rental unit,Entire home/apt,1.0,0.99,1.0,1.0,4.0,2.0,2.0,2.0,2622.0,1.7,1125.0,8,22,52,141,180.0,46.0,1.0,4.93,4.96,4.98,4.93,4.99,4.92,4.89,2.98
24098283,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,911.0,1.0,1125.0,18,33,63,338,29.8,52.0,3.0,4.81,4.93,4.96,4.82,4.92,4.63,4.83,5.17
24102158,Entire rental unit,Entire home/apt,1.0,0.98,0.0,1.0,2.0,1.0,1.0,1.0,765.0,1.0,1125.0,23,45,59,325,15.0,10.0,2.0,4.87,4.93,5.0,4.93,4.87,5.0,4.87,0.25
24108623,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,427.0,2.9,360.0,28,58,88,363,1.0,0.0,0.0,4.8,4.78,4.83,4.75,4.82,4.83,4.71,0.02
23858565,Private room in home,Private room,0.95,1.0,1.0,1.0,2.0,1.0,1.0,1.0,880.0,28.0,1125.0,0,0,0,210,10.0,0.0,0.0,5.0,4.8,4.7,5.0,5.0,4.9,5.0,0.16
24114916,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1436.0,3.9,1125.0,2,22,52,203,44.0,14.0,1.0,4.89,4.91,4.95,4.84,4.95,4.95,4.91,0.73
24313652,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,5.0,1.0,2.0,2.0,490.0,2.9,365.0,28,58,88,363,84.0,0.0,0.0,4.47,4.75,4.87,4.47,4.89,4.63,4.54,1.45
23879225,Entire rental unit,Entire home/apt,0.75,0.42,0.0,1.0,2.0,1.0,1.0,1.0,1452.0,4.0,1125.0,29,59,89,364,5.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
24317411,Private room in home,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,609.0,2.0,1125.0,10,40,70,70,29.8,53.0,1.0,4.95,4.97,4.96,4.97,4.96,4.98,4.92,4.17
24326042,Private room in home,Private room,1.0,0.67,0.0,1.0,4.0,1.0,1.0,1.0,500.0,1.0,1125.0,0,0,1,48,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
24326911,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,3.0,1.0,1.0,2.0,871.0,1.0,185.0,3,3,3,241,18.0,0.0,0.0,4.28,4.78,4.89,4.61,4.94,4.94,4.28,0.31
24121215,Private room in home,Private room,0.89,0.71,1.0,1.0,2.0,2.0,1.0,1.0,210.0,1.0,100.0,0,0,0,0,9.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.17
23879501,Private room in bungalow,Private room,1.0,0.92,0.0,1.0,1.0,3.0,1.0,1.0,200.0,1.0,1125.0,14,23,36,88,36.0,3.0,0.0,5.0,4.97,4.89,4.97,5.0,4.72,5.0,0.61
23880994,Entire serviced apartment,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,420.0,2.0,30.0,27,57,87,87,7.0,2.0,0.0,4.86,4.86,4.57,4.86,5.0,4.86,4.43,0.12
24122305,Private room in home,Private room,0.89,0.71,1.0,1.0,2.0,2.0,1.0,1.0,210.0,1.0,31.0,0,0,0,0,23.0,0.0,0.0,4.91,4.83,4.96,4.96,4.91,4.83,4.78,0.39
24332577,Private room in rental unit,Private room,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,611.0,1.0,5.0,27,57,87,87,106.0,26.0,2.0,4.92,4.92,4.95,4.98,4.92,4.92,4.86,1.77
24334016,Entire rental unit,Entire home/apt,0.99,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1057.0,1.0,1125.0,18,36,65,329,143.0,18.0,0.0,4.78,4.82,4.84,4.87,4.87,4.88,4.83,2.39
23882360,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,989.0,1.0,1125.0,0,0,0,0,137.0,14.0,0.0,4.66,4.79,4.91,4.75,4.81,4.89,4.7,2.25
24122723,Private room in home,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,339.0,1.0,1125.0,29,59,89,364,110.0,21.0,3.0,4.77,4.82,4.97,4.85,4.92,4.85,4.77,1.81
24127316,Private room in rental unit,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,299.0,1.0,1125.0,17,47,77,352,27.0,21.0,1.0,4.63,4.89,4.93,4.48,4.93,4.81,4.85,0.57
23882515,Private room in home,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1000.0,1.0,30.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24134344,Entire rental unit,Entire home/apt,1.0,0.97,1.0,1.0,4.0,1.0,2.0,2.0,1997.0,3.0,1125.0,11,41,43,43,75.0,12.0,0.0,4.81,4.91,4.81,4.73,4.96,4.96,4.77,1.34
24134876,Entire guesthouse,Entire home/apt,1.0,0.75,0.0,1.0,3.0,1.0,1.0,2.0,850.0,2.0,1125.0,29,59,89,364,6.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
24334638,Entire serviced apartment,Entire home/apt,1.0,0.99,1.0,1.0,7.0,1.0,2.0,3.0,980.0,2.0,1125.0,0,0,26,301,33.0,9.0,1.0,4.63,4.84,4.81,4.69,4.91,4.91,4.75,0.55
24335209,Private room in condo,Private room,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,490.0,2.0,1125.0,19,49,79,79,65.0,6.0,1.0,4.97,5.0,4.98,4.92,4.95,4.89,4.97,1.09
24335870,Entire serviced apartment,Entire home/apt,1.0,0.96,0.0,1.0,3.0,1.0,1.0,2.0,825.0,2.0,1125.0,0,14,34,280,113.0,30.0,3.0,4.77,4.74,4.84,4.79,4.74,4.99,4.79,1.88
24135791,Entire rental unit,Entire home/apt,1.0,0.9,0.0,1.0,2.0,1.0,1.0,1.0,1500.0,1.0,60.0,27,57,87,177,10.0,0.0,0.0,4.89,5.0,5.0,5.0,5.0,5.0,4.89,0.17
23884039,Entire rental unit,Entire home/apt,1.0,0.92,1.0,1.0,6.0,2.0,3.0,4.0,1821.0,2.0,1125.0,30,54,75,248,99.0,8.0,1.0,4.85,4.94,4.88,4.94,4.91,4.84,4.86,1.64
24136401,Private room in home,Private room,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,392.0,2.0,1125.0,28,58,88,88,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.86,5.0,0.12
24336406,Private room in guest suite,Private room,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,350.0,2.0,1125.0,27,57,87,362,21.0,3.0,0.0,4.95,4.95,4.86,4.95,5.0,4.95,4.86,0.35
24336878,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1451.0,1.0,1125.0,26,52,82,172,29.8,71.0,1.0,4.75,4.8,4.91,4.88,4.9,4.95,4.73,5.06
24337164,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1574.0,1.0,1125.0,27,57,87,177,161.0,19.0,4.0,4.74,4.76,4.87,4.8,4.92,4.97,4.7,2.67
24343702,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1006.0,3.0,1125.0,30,60,90,365,86.0,19.0,1.0,4.57,4.76,4.84,4.51,4.9,4.98,4.77,1.45
24353127,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,1150.0,1.0,1125.0,25,55,85,175,112.0,39.0,0.0,4.78,4.86,4.89,4.69,4.92,4.88,4.76,1.88
23886145,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,998.0,3.0,1125.0,7,28,58,235,164.0,30.0,4.0,4.73,4.81,4.96,4.6,4.9,4.98,4.71,2.79
24354853,Entire rental unit,Entire home/apt,1.0,0.98,0.0,1.0,8.0,2.0,3.0,4.0,1346.0,1.0,1125.0,1,17,34,279,133.0,46.0,1.0,4.63,4.74,4.65,4.7,4.8,4.93,4.66,2.2
24356417,Private room in bed and breakfast,Private room,0.8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,903.0,1.0,999.0,14,28,52,247,123.0,28.0,0.0,4.92,4.98,4.99,4.96,4.95,4.93,4.89,2.17
24137990,Entire guesthouse,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1000.0,2.0,1125.0,29,59,89,269,74.0,17.0,2.0,5.0,5.0,5.0,5.0,5.0,4.99,4.97,1.24
24138187,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,6.0,2.0,3.0,5.0,1250.0,3.0,1125.0,30,60,85,265,52.0,10.0,0.0,4.67,4.85,4.94,4.81,4.85,4.9,4.75,0.87
23895520,Private room in home,Private room,0.95,0.91,0.0,1.0,4.0,1.0,2.0,2.0,1432.8,1.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24138192,Entire rental unit,Entire home/apt,0.95,1.0,0.0,1.0,5.0,1.0,2.0,2.0,672.0,2.0,1125.0,0,0,0,272,63.0,0.0,0.0,4.79,4.87,4.89,4.75,4.87,4.95,4.87,1.06
24357355,Private room in serviced apartment,Private room,0.9,0.88,1.0,1.0,2.0,1.0,1.0,1.0,509.0,1.0,1125.0,30,60,90,246,144.0,58.0,1.0,4.82,4.87,4.93,4.76,4.89,4.88,4.85,2.51
24357754,Entire rental unit,Entire home/apt,1.0,0.92,0.0,1.0,2.0,1.0,2.0,1.0,1888.0,2.0,1125.0,27,57,87,362,15.0,3.0,0.0,4.47,4.6,4.73,4.53,4.87,5.0,4.4,0.28
24359336,Entire home,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,340.0,3.0,1125.0,25,55,83,358,22.0,4.0,0.0,4.45,4.77,4.91,4.55,5.0,4.91,4.64,0.37
24138239,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,385.0,1.0,1125.0,0,0,26,301,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
23897082,Private room in home,Private room,1.0,0.91,0.0,1.0,2.0,2.0,2.0,1.0,400.0,3.0,7.0,29,59,89,179,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
24150291,Entire rental unit,Entire home/apt,1.0,0.92,0.0,1.0,2.0,1.0,1.0,2.0,571.0,3.0,1125.0,5,35,65,155,27.0,7.0,0.0,4.59,4.74,4.7,4.15,4.81,4.89,4.56,0.46
24369561,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1516.0,1.0,1125.0,20,50,80,170,29.8,66.0,1.0,4.79,4.84,4.92,4.78,4.95,4.94,4.82,4.61
23899844,Private room in villa,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1771.0,1.1,1125.0,19,44,74,333,59.0,19.0,3.0,5.0,5.0,4.97,5.0,5.0,4.97,5.0,1.02
24371102,Entire rental unit,Entire home/apt,0.8,0.98,0.0,1.0,2.0,1.0,1.0,1.0,556.0,1.0,30.0,0,20,50,325,92.0,10.0,1.0,4.28,4.54,4.68,4.03,4.48,4.42,4.4,1.53
24374902,Private room in rental unit,Private room,0.95,1.0,0.0,1.0,1.0,2.0,1.0,1.0,500.0,2.0,30.0,30,60,90,365,3.0,1.0,0.0,4.8,4.8,4.9,4.8,4.9,4.9,4.8,0.05
24374918,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,2.0,1.0,1.0,1.0,2286.0,1.0,1125.0,4,10,32,264,29.8,12.1,4.0,4.9,4.95,4.93,4.91,4.92,4.69,4.9,6.51
24377088,Private room in home,Private room,1.0,0.46,0.0,1.0,1.0,1.0,1.0,1.0,336.0,3.0,1125.0,0,23,53,328,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24151639,Entire home,Entire home/apt,1.0,1.0,0.0,1.0,3.1,4.0,1.5,5.0,9600.0,1.0,365.0,3,15,42,263,29.0,3.0,1.0,4.61,4.63,4.83,4.79,4.67,4.96,4.67,0.5
24151987,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,943.0,4.0,1125.0,16,38,43,318,63.0,30.0,1.0,4.59,4.86,4.79,4.73,4.81,4.62,4.68,1.13
23901664,Entire rental unit,Entire home/apt,0.99,1.0,0.0,1.0,5.0,2.0,3.0,3.0,908.0,2.0,2.0,13,41,71,161,194.0,57.0,1.0,4.73,4.78,4.87,4.74,4.88,4.98,4.75,3.19
23902015,Entire loft,Entire home/apt,0.95,0.91,0.0,1.0,3.0,1.0,1.0,2.0,814.0,3.0,1125.0,11,12,12,68,86.0,26.0,4.0,4.65,4.73,4.9,4.72,4.85,4.95,4.67,1.41
24152138,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,950.0,1.0,180.0,13,38,68,343,27.0,27.0,1.0,4.93,4.96,4.96,4.89,4.74,4.52,4.85,5.29
24378270,Room in boutique hotel,Private room,1.0,0.63,1.0,1.0,2.0,1.0,1.0,1.0,764.0,1.0,1125.0,9,35,55,317,48.0,2.0,1.0,4.83,4.88,4.98,4.83,5.0,5.0,4.81,0.8
23902556,Entire rental unit,Entire home/apt,1.0,0.99,1.0,1.0,4.0,1.0,2.0,3.0,926.0,2.0,1125.0,4,11,24,24,175.0,49.0,3.0,4.78,4.89,4.89,4.7,4.88,4.97,4.82,2.9
24380230,Room in boutique hotel,Private room,1.0,0.63,1.0,1.0,2.0,1.0,1.0,1.0,764.0,1.0,1125.0,6,32,42,295,102.0,12.0,0.0,4.76,4.81,4.88,4.88,4.88,4.96,4.76,1.7
24155493,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2884.0,1.0,1125.0,12,13,13,237,202.0,50.0,4.0,4.87,4.9,4.94,4.88,5.0,4.95,4.83,3.41
24157662,Private room in rental unit,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,290.0,30.0,60.0,19,49,69,69,7.0,7.0,0.0,4.86,4.71,5.0,4.86,5.0,5.0,5.0,1.43
24393002,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,4.0,2.0,1.0,3.0,1541.0,2.0,1125.0,7,35,65,155,79.0,23.0,1.0,4.95,4.95,4.99,4.9,4.99,4.97,4.92,1.32
23904585,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,2.0,1.0,1.55,1.0,2037.0,1.0,1125.0,19,35,59,298,29.8,70.0,1.0,4.93,4.96,4.98,4.92,4.95,4.77,4.91,1.6
23906388,Entire condo,Entire home/apt,1.0,0.99,1.0,1.0,6.0,1.0,2.0,3.0,1186.0,2.0,1125.0,17,47,77,148,29.8,54.0,4.0,4.87,4.93,4.95,4.91,4.87,4.98,4.84,4.19
24393224,Entire serviced apartment,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1207.0,1.0,1125.0,30,60,90,365,156.0,38.0,3.0,4.59,4.81,4.94,4.67,4.83,4.96,4.62,2.6
24159548,Private room in rental unit,Private room,0.95,1.0,0.0,1.0,1.0,1.0,1.0,1.0,295.0,1.0,1125.0,0,0,26,116,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
23906399,Private room in rental unit,Private room,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,253.0,1.0,1125.0,0,0,0,272,69.0,29.0,4.0,4.87,4.77,4.84,4.8,4.87,4.86,4.77,1.22
24164543,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,350.0,3.0,60.0,23,53,83,358,1.0,0.0,0.0,4.8,4.78,4.83,4.75,4.82,4.83,4.71,0.02
24175667,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1100.0,7.0,1125.0,0,28,58,333,14.0,2.0,0.0,4.93,4.86,5.0,4.86,4.93,4.5,4.79,0.27
24177959,Entire rental unit,Entire home/apt,1.0,0.99,0.0,1.0,2.0,1.0,1.0,1.0,413.0,2.0,1125.0,0,0,9,99,64.0,5.0,1.0,4.59,4.73,4.84,4.64,4.69,4.89,4.64,1.06
24396459,Private room in condo,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,500.0,1.0,1125.0,27,55,59,330,142.0,27.0,3.0,4.96,4.92,4.98,4.97,4.99,4.92,4.89,2.37
24404034,Entire loft,Entire home/apt,0.95,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1379.0,1.0,1125.0,29,58,88,363,10.0,4.0,0.0,4.1,4.1,4.8,4.3,4.7,4.7,4.1,0.24
23920017,Private room in home,Private room,0.95,0.67,0.0,1.0,1.0,2.0,1.0,1.0,500.0,1.0,30.0,24,54,83,83,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
24410501,Entire rental unit,Entire home/apt,1.0,0.91,0.0,1.0,6.0,1.0,3.0,5.0,255.0,3.0,1125.0,0,0,0,0,60.0,0.0,0.0,4.71,4.86,4.92,4.61,4.83,4.59,4.64,1.01
23920915,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,2.0,1.0,1.0,1.0,410.0,6.9,1125.0,0,0,0,0,12.0,4.0,0.0,4.83,4.92,5.0,4.92,5.0,4.83,4.83,0.22
23924464,Entire rental unit,Entire home/apt,1.0,0.97,1.0,1.0,2.0,1.0,1.0,1.0,768.0,3.0,1125.0,0,12,39,39,71.0,13.0,2.0,4.93,4.89,4.96,4.92,4.96,4.69,4.85,1.21
24411852,Private room in casa particular,Private room,0.8,0.82,0.0,1.0,4.0,1.0,3.0,5.0,750.0,4.0,1125.0,27,57,87,362,2.0,2.0,0.0,3.5,4.5,4.9,4.0,4.9,4.5,4.0,0.27
24413331,Entire guest suite,Entire home/apt,0.95,1.0,1.0,1.0,3.0,2.0,2.0,2.0,630.0,1.0,1125.0,14,40,62,335,224.0,50.0,2.0,4.84,4.88,4.92,4.66,4.89,4.91,4.89,3.76
24178429,Private room in guest suite,Private room,0.83,0.83,0.0,1.0,2.0,1.0,1.0,1.0,457.0,3.0,4.0,9,23,50,140,15.0,14.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.21
23924789,Room in aparthotel,Hotel room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1990.0,1.0,1125.0,30,60,90,365,14.0,1.0,0.0,4.14,3.86,4.57,4.79,4.71,5.0,3.71,0.23
24180508,Private room in guesthouse,Private room,1.0,0.67,0.0,1.0,3.0,2.0,3.0,3.0,187.0,15.0,1125.0,0,0,26,26,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
24181210,Private room in rental unit,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,200.0,2.9,700.0,0,0,0,0,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
